"event_id","name","description","group_id","group_name","start_time","end_time","utc_offset","venue_id","venue_name","venue_address","city","state","zip","lon","lat","yes_rsvp_count","location","geocoding_type"
"245535749","New Year's Eve International Gala At Omni Shoreham","To secure your spot purchase your ticket from the Eventbrite link Ticket price is subject to consecutive increases Get your's before then or even before we sell out Let us ring in 2018 together NEW YEAR'S EVE INTERNATIONAL GALA with MULTIPLE AMAZING TALENTS CIRQUE PERFORMANCES LIVE BANDS INCLUDING 7 DEADLIES WASHINGTON S BELOVED MASCOTS INCLUDING TEDDY FROM NATIONALS AND SLAPSHOT FROM THE WASHINGTON CAPITALS and much more Three Ticket Options 1 General Admission 9 00 PM 2 AM 2 Reduced Post Dinner Admission 10 30 PM 2 AM 3 VIP Admission 8 30 PM 2 AM THOUSANDS ATTEND EVERY YEAR AND THIS YEAR WILL BE NO EXCEPTION TICKET OPTION DETAILS 1 GENERAL ADMISSION TICKET INCLUDES Access to the International Gala All-Inclusive Event 5 Hour Open Bar 9 00PM 2 00AM Food Buffet 9PM 10 30 PM 7 SEPARATE PARTY ROOMS 15 INTERNATIONAL THEMED CELEBRATIONS Dessert Buffet 11 00 PM 2 00 AM Massive Dance Floors DJ Performances Party Favors HUGE midnight countdown with champagne toast And much more For your price of admission in a single evening you will revel in and enjoy FULLY STOCKED OPEN BAR ELABORATE INTERNATIONAL DINER MENUS The kitchen that has served every president since its inception world leaders celebrities and the very rich and famous tonight will serve you as you welcome in 2018 This year we have more open bars and food stations than ever to minimize lines for drinks and food In addition to our open bar and midnight champagne toast the Omni s chefs will have many unique food stations and menus including -Grilled lamb chops Provencal mint pistou -Salmon in puff pastry rice mushrooms tarragon cream sauce Carved to order -Espelette pepper Roasted Mushrooms stuffed with spinach -Tapas display Mahon cheese Manchego cheese Jamon Serrano dried chorizo roasted potato-saffron sauce fig preserves gordo olives Country bread slices -Seafood paella Shrimp scallops mussels clams saffron rice green peas roasted red peppers -Sushi and maki cooked shrimp raw spicy tuna pickled vegetable roll DC crab roll salmon sushi -Pickled ginger wasabi soy sauce chopsticks -Buckwheat soba noodles vegetable sesame dressing bamboo boats Lobster roll-Maine lobster roll lobster salad mini split top roll -Crab cake sliders lots of crab patty brioche bun chefs tartar sauce -Individual smoked fish dip smoked trout smoked salmon cr me fraiche chives flatbread 2 VIP TICKET INCLUDES Access to the International Gala All-Inclusive Event Sit-down dinner 8 30 PM-10 00 PM 7 SEPARATE PARTY ROOMS 15 INTERNATIONAL THEMED CELEBRATIONS Upgraded top-shelf spirits 5 and Half Hour Open Bar 8 30 PM 2 00AM Dessert Buffet 11 00 PM 2 00 AM Early Check-in VIP Line Party Favors Massive Dance Floors DJ Performances HUGE midnight countdown with champagne toast And much more Want to make your New Year s Eve experience extra special Why not indulge yourself with VIP treatment Enjoy all of the fantastic amenities our New Year s Eve Gala has to offer and complement them with our exclusive special VIP Reception and Dinner Treat your taste buds and hungry appetite tonight to a very special private intimate enhanced dinner prepared by the kitchen that serves U S Presidents World Leaders and celebrities In addition to your general admission benefits VIP ticket holders are entitled to a EARLY ADMISSION VIP ticket holders may enter the Gala with expedited Check-in at 8 30 pm b PRIVATE RECEPTION A private Pre-GALA VIP reception c SPECIAL UPGRADED DINNER WITH MORE OPTIONS An extravagant guaranteed Sit-Down Dinner before the gala featuring menus from around the globe TASTE OF FRANCE Grilled lamb chops Provencal mint pistou Salmon in puff pastry rice mushrooms tarragon cream sauce Carved to order Espelette pepper Roasted Mushrooms stuffed with spinach TASTE OF NORTH AMERICA Lobster roll-Maine lobster roll lobster salad mini split top roll Crab cake sliders lots of crab patty brioche bun chef s tartar sauce Individual smoked fish dip smoked trout smoked salmon cr me fraiche chives and flatbread TASTE OF ARGENTINA Argentine Strip Loin of Beef with Sea Salt Cracked Pepper Yellow Chili Sauce Horseradish instead Chicken empanadas red pepper sauce Vegetable empanadas TASTE OF SPAIN Tapas display Mahon cheese Manchego cheese Jamon Serrano dried chorizo roasted potato-saffron sauce fig preserves gordo olives Country bread slices Seafood paella Shrimp scallops mussels clams saffron rice green peas roasted red peppers TASTE OF MOROCCO Roasted and spiced vegetables chick pea sesame spread Cous salad almonds cinnamon currants orange zest Chicken Marrakesh thighs braised with saffron olives dill and carrots TASTE OF JAPAN Sushi and maki cooked shrimp raw spicy tuna pickled vegetable roll DC crab roll raw salmon sushi Pickled ginger wasabi soy sauce chopsticks Buckwheat soba noodles vegetable sesame dressing bamboo boats After-dinner join the rest of the crowd for the MAIN GALA above LIMITED AVAILABILITY To keep this special this portion of the evening will be kept smaller and more intimate 3 REDUCED POST DINNER ADMISSION TICKET INCLUDES Access to the International Gala All-Inclusive Event 3 And Half Hour Open Bar 10 30PM 2 00AM 7 SEPARATE PARTY ROOMS 15 INTERNATIONAL THEMED CELEBRATIONS Dessert Buffet 11 00 PM 2 00 AM Massive Dance Floors DJ Performances Party Favors HUGE midnight countdown with champagne toast And Much More We are pleased to offer a special ticket option for admission at 10 30 PM This post-dinner admission ticket option includes Top Shelf Open Bar a Scrumptious Dessert Buffet see full description for menu 15 Separate Themed Celebrations in Multiple Ballrooms see basic party description Midnight Champagne Toast Spectacular Midnight Balloon Drop Live Bands starring 7 DEADLIES Exclusive NEW YEAR S CIRQUE EVE and Celebration with a Cirque Du New Year s Eve PerformanceD C S Best DJs Karaoke Teddy the Racing President Slapshot from the Caps Party Favors and Caricaturist Drawings and much much more Dessert Display 11 00pm-1 00am Chocolate FountainFlowing Milk Chocolate to be Dipped with Fresh Cubed Maui Pineapple and Cantaloupe Sliced Bananas Fresh Whole Strawberries Marshmallows Pretzel Sticks Pound Cake and Rice Crispy Treats Miniature French Viennese Desserts to Include Linzer Tart Sacher Tart Chocolate Opera Triangles White Chocolate Mousse Cake Apricot Tart with Almonds Biscotti and Chocolate TrufflesFresh Fruit DisplayStrawberry Dipping SauceFreshly Brewed Starbucks Regular and Decaffeinated CoffeeTazo Hot Teas Tonight we circle the globe and touch countries from around the globe to make this a truly WORLD WIDE WELCOME into 2018 15 INTERNATIONAL THEMED CELEBRATIONS 7 SEPARATE PARTY ROOMS including 5 HUGE BALLROOMS ONE OF D C s MOST LUXURIOUS LOCATIONS EXCLUSIVE CIRQUE NEW YEAR S EVE PERFORMANCES LIVE BANDS including 7 DEADLIES SALUTE TO MULTIPLE COUNTRIES FULLY STOCKED OPEN BAR MIDNIGHT CHAMPAGNE TOAST HUGE MIDNIGHT BALLOON DROP D C S BEST DJS KARAOKE STROLLING ENTERTAINERS PARTY FAVORS CARICATURIST DRAWINGS AFRICAN DANCE SHOW THE CHINESE LION DANCE LIVE IRISH DANCE SHOW OKTOBERFEST CELEBRATION INCREDIBLE HOTEL ROOM RATES WHITE GLOVE SERVICE VIP OPTIONS MANY BARS AND STATIONS TO PREVENT LONG LINES A SELL OUT EVERY YEAR AND MUCH MORE including the Washington Nationals most beloved President TEDDY and from the Washington Capitals SLAPSHOT as well as some of their friends ready to race into 2018 and welcome in the new year with thousands of their fans Featuring Exclusive International Cirque Du 2018 Performances throughout the Party Starring One of Washington s Favorite Live Bands 7 DEADLIESThe DJ talents of DJ Pumpkin and DJ XTA-C Around the World Entertainment and themes in multiple Large Ballrooms Dance Lessons Parades Magic Karaoke Live International Performances from Many RegionsTeddy the Racing President from the Nationals and Slapshot from the Capitals and much more Read On When World Leaders Celebrities and Corporate Titans visit Washington D C where do they stay dine dance and want to be seen When FDR wanted a place to host his first inaugural ball where did he go When the Beatles first hit America in 1964 and arrived in DC where did they stay When Bill Clinton wanted to play his saxophone at his Inaugural Ball where did he go THE LUXURIOUS OMNI SHOREHAM HOTEL Tonight as we ring in 2018 we invite you take a journey around the world without ever leaving Washington s royal and historic hotel Tonight you will circle the globe and visit many continents as you make your way from one huge grand ballroom to the next You ll have your choice of how and where you want to celebrate New Year s Eve Do you want the high-energy excitement of New York City and Hollywood No problem Want to feel like you are at the ball pack cheering on the Nationals after a great season We ve got you covered Maybe cheering on the DC NHL legends Done Prefer recreating a Bastille Day Celebration combined with a 21st Century Euro scene We bring the European connection to you Want to dance side by side with historical presidents Only Here and Only Tonight Breaking it down with star DJ XTA-C or 7 Deadlies Only in our USA Celebration Rooms Want to celebrate Carnival in a South American fashion Join the midnight parade with live dancers and DJ Pumpkin Want to feel like you are a world traveler in a single night How about special New Year s Performances from Asia Africa the Middle East Dublin and Munich PLUS as a special bonus like nowhere else look up to the sky as we bring you internationally famed Cirque performers for a special Cirque Du 2018 celebration and much much more In addition we are showing our support for the ZIMS Foundation and their battle against Multiple Sclerosis Experience THE MAGIC OF THE USA TIMES SQUARE HOLLYWOOD NATIONALS PARK THE CIRQUE WONDERS OF THE OLD AND NEW WORLD THE HIGH ENERGY OF EUROPE S HOTTEST CLUBS THE MYSTERIES OF AFRICAN TRADITIONS THE CARNIVAL CELEBRATION OF THE SOUTH AMERICAN NATIONS THE SALSA FIESTA OF HAVANA THE SALUTE TO ANTARCTICA THE TANGO OF BUENOS AIRES THE AWESOMENESS OF THE ANCIENT CHINESE CIVILIZATION THE ECSTASY OF BOLLYWOOD THE EXCITEMENT OF OKTOBERFEST IN MUNICH THE COMRADERY OF DUBLIN THE STIMULATION OF THE CARIBBEAN THE INSPIRATION OF TOKYO THE PARTY SEVEN ROOMS SIXTEEN NATIONS AT LEAST 18 UNIQUE INTERNATIONAL CELEBRATIONS A THE AMERICAN EXPERIENCE GRAND BALLROOMS 1 TIMES SQUARE New York City STARRING DJ XTA-C In the Omni s Majestic Regency Ballroom one of Washington DC s Largest Ballrooms If there is one place on earth synonymous with New Year s Eve it s Times Square The enthusiasm and energy of the famed crossroads of the world comes alive in the Omni s famed Grand Ballroom as we welcome in the New Year BIG APPLE STYLE Embrace your patriotic spirit with pride and enthusiasm as we transport you to a trendy New York nightclub setting with one of Washington s best DJs spinning the greatest American retro top 40 hip hop and dance A giant midnight balloon drop with a hidden apple and light show will welcome you to 2018 and you don t have to risk frostbite The luxurious Grand Ballroom is one of the most elegant in Washington It has seen the celebrations of many of America s leading official inaugural Balls since FDR as well as history s most important figures from the United States and around the world Dance in the footsteps of world leaders and movie stars as you celebrate the New Year Times Square Style in this majestic locale At some point we will also be offering a special salute to our members in the armed forces If you are in the military feel free to come in special military dress as we want to honor you for your service to our country Again be prepared as a GIGANTIC BALLOON DROP covers the dance floor at the stroke of midnight 2 EXCLUSIVE INTERNATIONAL CIRQUE PERFORMANCES AND CELEBRATION Get ready for a gala filled with heart-stopping mind-boggling displays of artistry and athleticism Experience the wow factor and star quality of the circus tent concert hall and Broadway stage all in one fantastic evening Indulge your curiosities and celebrate your senses as aerialists acrobats contortionists and indescribable feats reignite your belief in human potential Tonight this party alone invites you to be blown away by the amazing acrobatic talents in our special CIRQUE PERFORMANCE especially designed for this night only With Cirque acts ABOVE and WITHIN the audience you will be amazed at the fantastic spectacle that awaits you this special night Dressed in elegant cirque costumes we ll be privy to THREE aerial performances including a special midnight show ALSO throughout the evening our artists will provide a variety of cirque/circus acts including magic cirque style juggling the unicycle and the famous giant bubble They will also be available for pictures and meet and greets Tonight s artists balance toss catch twist and intertwine in an elegant ballet of strength and stamina 3 SLAPSHOT FROM THE WASHINGTON NATIONALS TEDDY FROM THE WASHINGTON NATIONALS Ever been to a Capitals Game or a Nationals Game No matter who you root for in the NHL Slapshot Is a friend to all Washingtonians and plays for Team New Year s Eve tonight Also no matter what your favorite baseball team is everyone who has been to Nationals Stadium knows about the President s Race Everyone always cheers on their favorite president Unfortunately Teddy rarely wins these races But he still remains one of the most popular Presidents at the Stadium So tonight SLAPSHOT TEDDY and maybe some of his fellow mascots will be on hand to help celebrate and welcome in 2018 in style 4 THE HOLLYWOOD EXPERIENCE Starring 7 DEADLIES Hit Sunset Strip and enjoy our Hollywood Headliner Whether you are going back in time to the 1980s 1990s Y2K or celebrating the greatest dance hits from 2017 we have you covered We have secured one of Washington D C s most well-known bands and staples 7 DEADLIES to ring in 2018 They will bring its diverse array of classics Top 40 contemporary and retro classic hits to guarantee a good time One minute they are covering Fall Out Boy Blink 182 and Weezer the next Tom Petty Aha or Run DMC Their show covers a lot of musical ground with a lot of energy and enthusiasm B THE CARIBBEAN 1 BARBADOS BAHAMAS JAMAICA and ALL THE OTHER CARIBBEAN COUNTRIES STARRING DJ PUMPKIN Want to take a break from the busy streets of a Metropolis How about a visit to the beach and an exciting Barbadian Jamaican Bahamian music The Spirit of the Caribbean comes alive as you enter this tropical paradise with a New Year s style island celebration Here you will experience one of Washington s most celebrated DJs DJ PUMPKIN DJ PUMPKIN is a star of many of the Caribbean Embassies and he has plenty of International fans especially throughout the Caribbean He is a regular performer every Friday Night on the internet radio station www SweetRiddim com Do the limbo dance the Conga line raise your hands and dance like crazy all night long C SOUTH AMERICA 1 THE 1950 s HAVANA SALSA EXPERIENCE Optional Salsa Lessons at 10 PM During the 1950 s if you wanted some hot Salsa Dancing you went to the most popular night spots and hotels in Havana Tonight you ll find it in the Omni Shoreham This is not Fidel Castro s Cuba but the wild times of 1950 s Havana where Americans once vacationed relaxed and danced in style Enjoy Salsa and Meringue throughout the night as we bring you a taste of the hottest Latin music around Our Havana celebration will be packed with flavor The irresistible sound of one of Washington s hottest Salsa DJs will lead your feet to the dance floor for an exciting night of dancing to Latin sounds 2 RIO De JANIERO and CARNIVAL PARADE OF ALL SOUTH AMERICA WITH LIVE NATIVE CARNIVAL SAMBA DANCERS As a special treat tonight we take you to the Sambadrome of Rio De Janeiro through a special music and dance performance Dressed in Carnival costumes we ll experience an amazing Carnival performance in parade style representing Rio de Janeiro and a medley of other Caribbean and Latin American countries Dance the Conga line sip some island cocktails and take in the relaxing atmosphere that is the Caribbean and Latin America D EUROPE 1 PARIS ROME PRAGUE MOSCOW BERLIN AND THE EUROPEAN HIGH ENERGY NIGHTLIFE EXPERIENCE Want to take down the French nobility like never before Those looking for an intense high energy European Nightclub experience need look no further Rivaling the best hot spots of Paris Berlin Rome London Prague Madrid and Amsterdam tonight we offer you non-stop pulsating high energy Euro Dance beats and club music from one of Washington s top DJs 2 EUROPEAN BALLROOM DANCING with DANCE LESSONS From 9 30 PM to 10 30 PM we are transforming a ballroom into an 18th Century European Ball We will begin with refresher lessons before hitting the Waltz Tango and other classical ballroom classics to Strauss Mozart Mancini and other classical masterpieces 3 OKTOBERFEST CELEBRATION As it is perhaps the wildest celebration in Europe tonight we will showcase Oktoberfest with a live traditional German/Oktoberfest Dance Presentation and Dance Lesson Dressed in authentic traditional outfits the leading Alpine Dancers will bring the spirit of Munich to D C for a special revelry and feier 4 DUBLIN Ever been to Durty Nellys in Ireland Or Dublin on St Patrick s Day Well tonight our Irish Dancers deliver the classic Irish Spirit with a unique dance presentation that rival the Leprechauns of Galway Cork and Killarny E ASIA 1 THE TOKYO EXPERIENCE KARAOKE Make Your Own Entertainment In Japan karaoke is a religion The hottest clubs in Tokyo have private booths where you can live out your rock and roll star fantasies Tonight we bring the spirit and feel of urban Tokyo to Washington and make you the center of it all Take the stage and sing your heart out Choose your song and perform it live in front of everyone Also take home a special free souvenir as a leading local caricaturist draws your picture with a unique background 2 CHINESE LION DANCE The Native Chinese Wong People Lion Dancers of Washington DC Chinatown will clear away any lingering evil spirits from the 2016 to make room for a very lucky and prosperous New Year for all After their incredible performance they will stay around to pose for pictures and answer questions For more about the Chinese Lion Dance visit F THE BOLLYWOOD EXPERIENCE Bollywood combines the music of India with the beats of the West to create something unique and incredibly fun Going out in Mumbai Chennai or Delhi has become a must-do for every worldwide star and tonight you get to experience it as they do Our DJ will make you believe you re in Mumbai with high-energy music unlike anything you ve experienced before G AFRICA Tonight in a special native performance the Coyaba Dance Theater will lead us on a journey to the Serengeti Mt Kilimanjaro and Cape Town with African culture through dance drumming song and poetry since 1997 Dressed in full native traditional African outfits we will be dazzled by their interactive show and energy Afterwards they will stay around for pictures and to answer any questions you may have Exact times of the performance and ballroom location will be noted in a special program that will be emailed to all attendees before the event H ANTARCTICA Be on the look out for a special surprise visitor well OK a PENGUIN Be the first to find this penguin and you will win a special dinner for two aboard the Odyssey local Dinner Cruise Ship REFUND POLICY All sales are final We only refund the full amount if the event is canceled However you can sell your ticket to someone else if you are unable to attend Please feel free to post in the comment box for the event that you have a ticket for sale Work out payment between yourselves and have the seller only send the organizer a message letting us know the full name of the person taking your spot FREQUENTLY ASKED QUESTIONS Can I purchase a ticket the night of the event Sorry but all tickets are pre-sold and none will be sold on-premise We expect tickets to sell out weeks in advance so make sure you get yours right away Do I need to bring anything with me Since this is an all-inclusive event all you need is your government issued photo ID and your ticket We also recommend bringing cash for coat check tips for your bartenders and your dancing shoes What is the layout of the event and seating arrangements This is a cocktail-style event with limited seating to maximize event space and provide a comfortable crowd flow What is the age minimum for this event You must be at least 21 years of age to enter Every attendee must have a valid photo ID with DOB What is the dress code There is no formal dress code We want people looking their best so creative upscale attire is definitely encouraged We expect gentlemen to range from creative black tie to outlandish attire while ladies range from stylish cocktail attire to flapper get-ups ",16456452,"DC Clubbers Dancers and DJs Group",1514752200000,1.514772e+12,-1.8e+07,25123877,"Omni Shoreham Hotel","2500 Calvert Street Northwest","Washington","DC","20008",-77.053268,38.922398,105,"Washington_DC",NA
"235598668","Toy Drive/Charity Happy Hour","Please join us for our Annual Multi-APA Collective Toy Drive NAAAP-DC APABA-DC and other Asian organizations are coming together to support the DC Mayor's Office on Asian and Pacific Islander Affairs' MOAPIA annual toy drive The Mayor's Office will distribute the toys to needy children in Washington DC The format is simple Basically we ask that attendees bring an UNWRAPPED toy and take in the fun and networking spirit of the holidays If you don t bring a toy we ask for a MINIMUM 10 donation Please get in the spirit of the holidays and help make a child's Christmas a little warmer ",1726108," DC Vietnamese Professionals ",1480701600000,1480712400000,-1.8e+07,23981591,"Asia DC","1720 I St NW","Washington","DC",NA,-77.040016,38.901295,4,"Washington_DC",NA
"gcwtqlyxcbjc","EXIM Networking and Happy Hour","How about an Import Export convo over unbeatable prices This is ONLY a social event Instead of silently doing research on your own it is well known that when you are regularly connected with people of your own investment interest you are likely to be more motivated better informed and less likely to miss out on opportunities Meet and discuss face-to-face METRO PARKING INFO The closest metro station is Woodley Park/Adams Morgan Afterwards connect to The Circulator Bus Street Valet parking are available for ",1959801,"Import Export Center of Washington DC Events Networking",1503511200000,1.503522e+12,-14400000,25110080,"Grand Central","2447 18th Street Northwest","Washington","DC","20009",-77.042023,38.921749,14,"Washington_DC",NA
"xkhtmmywdbkb","A-1 Cycling's Clinic Winter Series","This is the first of our Winter Bicycle clinics hosted by A-1 Cycling Week 1 January 24th Basic Trail Maintenance Week 2 February 7th Cold Weather Riding Week 3 February 21st Bike Care and Proper Cleaning Week 4 March 7th Suspension Tuning Week 5 March 21st Disc Brakes Bleeding and Maintaining Week 6 April 4th Drive train tuning and maintenance Week 7 April 18th Nutrition",18574996,"A-1 Cycling",1.486494e+12,1486504800000,-1.8e+07,24935363,"A-1 Cycling","7705 Suldey Rd","manassas","VA",NA,-77.3306747,38.948311,5,"Washington_DC","EVDB Geocoder"
"238545830","Discussing A Man Called Ove a Novel by Fredrik Backman","Meet Ove He s a curmudgeon the kind of man who points at people he dislikes as if they were burglars caught outside his bedroom window He has staunch principles strict routines and a short fuse People call him the bitter neighbor from hell But must Ove be bitter just because he doesn t walk around with a smile plastered to his face all the time Behind the cranky exterior there is a story and a sadness So when one November morning a chatty young couple with two chatty young daughters move in next door and accidentally flatten Ove s mailbox it is the lead-in to a comical and heartwarming tale of unkempt cats unexpected friendship and the ancient art of backing up a U-Haul All of which will change one cranky old man and a local residents association to their very foundations A feel-good story in the spirit of The Unlikely Pilgrimage of Harold Fry and Major Pettigrew s Last Stand Fredrik Backman s novel about the angry old man next door is a thoughtful exploration of the profound impact one life has on countless others If there was an award for Most Charming Book of the Year this first novel by a Swedish blogger-turned-overnight-sensation would win hands down Booklist starred review ",18366361,"Arlington Books and Wine Club",1502638200000,1502643600000,-14400000,19783012,"Screwtop Wine Bar","1025 N Fillmore St","Arlington",NA,NA,-77.092842,38.885635,20,"Washington_DC",NA
"cxqznpyxgbjc","Free Meditation Workshop "," So the world of meditation has a lot to offer and you have heard it all This Meetup is about discovering the EXPERIENCE of meditation Come check us out trained meditation instructors from the DC Community will help lead you into the East's best kept relaxation secret meet like-minded people and in general have a fun time The interactive session will feature relaxing breathing techniques guided meditation and tips for keeping Washingtonians' mind calm and relaxed amid the fray As a bonus learn more about Unveiling Infinity Free time Check out an Art of Living Video Watch what MSNBC has to say 2 52 sec link this to ",4574152,"I Meditate DC",1524769200000,1.524771e+12,-14400000,1140210,"Sri Sri Center for Peace and Meditation","2401 15th St NW","Washington","DC","20009",-77.035037,38.921752,3,"Washington_DC",NA
"ftdhnmyxfbfb","Silent Meditation","The Vihara monastery offers silent meditation sessions every evening and yoga on Wednesdays Monday 7pm 8pmTuesday 7pm 8pmWednesday Yoga 6 30pm 7 30pmWednesday meditation 7 30pm 8 30pmThursday 7pm 8pmFriday 7pm 8pmSaturday 6pm 7pm Additionally the Vihara offers guided meditation on Sundays followed by tea and informal discussion Sunday Guided Meditation 3pm 4pmSunday Tea informal discussion 4pm 5pm",3960482,"Washington Buddhist Vihara",1.5201e+12,1520103600000,-1.8e+07,7430592,"Washington Buddhist Vihara","5017 16th Street NW","Washington","DC","20011",-77.035934,38.951553,3,"Washington_DC",NA
"dfdkggywjbnc","Join us to sit and knit - Friday afternoon","Join us to sip and knitAbout this Meetup GroupKnit and be happy Since Sidamo is allowing us to use their tables then we should be repaying in kind Please be mindful that outside food and drinks should not be brought into another establishment ",355706,"Columbia Sip n Knit",1498831200000,1.498842e+12,-14400000,NA,NA,NA,NA,NA,NA,-77.0368707,38.9071923,6,"Washington_DC","City Based GeoCodes"
"xqvdglywkbgc","Play Poker at Blue Iguana Fairfax ","Yay New game in Fairfax on Monday evenings You don't want to miss it Check out the first night of poker this Monday March 23rd Everyone will get bonus chips for being newcomers as it's the first night of the new venue Gary Nowlin will be your tournament director RSVP here for 2k extra in chips ",6502002,"Free World Tavern Poker Tournaments Northeast Virginia",1500922800000,1500933600000,-14400000,500167,"Blue Iguana","12727 shops lane","Fairfax","VA","22033",-77.254234,38.72895,11,"Washington_DC",NA
"243734959","November Meeting -- Film Ensembles","We know a great group of actors when we see one in movies such as Nashville The Godfather Boogie Nights or most Wes Anderson films But what makes a great ensemble where the actors form a seamless unit while still making an impression individually Is it an all-star cast or it is a combination of stars and character actors Orrin Konheim and I have been blogging each other with our favorites which you can find at and Come join us at the Cinema Lounge the DC Film Society's monthly film discussion group as we make our cases and hear yours Teaism is on the corner of 8th and D Street NW 400 8th Street We are in the downstairs area It's less than a block from the Archives/Navy Memorial Metro stop and is also walking distance from Gallery Place and Metro Center Teaism has a full menu you can find at Management respectfully requests that no outside food or drink be brought in ",10619152,"Cinema Lounge - DC Film Society",1511204400000,1511209800000,-1.8e+07,15481692,"Teaism in Penn Quarter ","400 8th St NW ","Washington  20004","DC","20004",-77.022995,38.895164,5,"Washington_DC",NA
"vcffdmywfblc","deutsche Sprachgruppe/German Language Group - Arlington","Begleiten Sie uns zu einem Kaffee und Konversation auf Deutsch ",67856,"Northern Virginia German Language Meetup Group",1490684400000,1490695200000,-14400000,10239842,"Buzz Bakery","818 North Quincy Street","Arlington","VA","22203",-77.10778,38.880367,5,"Washington_DC",NA
"234131839","CDK's 1st event in 2017","I hope everyone had enjoyable holidays and that 2017 is off to a good start I survived my surgery which had some complications but hey I am here to see the new year So let's get together drink some beer and share stories about our holidays and time off I missed all of you and look forward to reconnecting and seeing all of your faces Also anyone who wants to demo their indie games this is an open invitation to do so Let's bring in the new year with good beer wine music fun and new and old friends ",11000032,"CDK Coder/Designer Keggers",1484760600000,1484769600000,-1.8e+07,NA,NA,NA,NA,NA,NA,-77.0368707,38.9071923,38,"Washington_DC","City Based GeoCodes"
"246191333","Irish Rock in the All Holiday-ed Up National Botanic Gardens","The National Botanic Gardens is always a wonderful destination this time of year all the better with the fun and rollicking 40 Thieves as the musical entertainment Evenings in the Garden are magical Join the U S Botanic Garden for a festive evening of holiday music There's not much seating initially but they open up later on It will be very crowded so will be tough to keep a group together But we can try a couple landmarks like front foyer at 6 00 train room at 7 Will just be nice to be in that atmosphere with the fun music always worth it to take a stroll around there as well 40 Thieves has established themselves as one of the best loved Irish bands in the Metro DC area From the cozy confines of the DC area's best Irish pubs to the wide-open stages of the festival circuit this rocking ensemble has wowed the crowds by wedding old fashioned and newfangled Irish music with straight ahead rock and roll ",1163553,"the ArtHouse",1514311200000,1.514322e+12,-1.8e+07,23012762,"National Botanical Garden","100 Maryland Ave SW","Washington",NA,NA,-77.013054,38.888786,27,"Washington_DC",NA
"241747452","Insane Workout for City Slickers Run HIIT for Selfie ","Join us for a challenging fun and free workout What to expect This will be a 4-mile long drills and jog workout at a conversational pace You can burn up to 1 000 calories at the end This is an outdoor workout so be sure to wear something comfy Below are few places we're going to enjoy along the way Mount Vernon Trail Key Bridge Memorial Bridge The Stairs across from Lincoln Memorial What to bring A BIG bottle of water you'll have opportunity to refill along the way A towel A pair of comfortable running shoes Location Disclaimer As with any physical exercise please check with your physician before starting any fitness training This program is a physically challenging fitness drill and not recommended for everyone All participants workout at their own risk We are not responsible for any injuries that may occur Please remember to bring water to every session If you have any problems finding us feel free to give me a call/text Valentine at masked 9879 Hope to see you there Valentine",9953192,"DC Metro Fitness",1501401600000,1501406100000,-14400000,16279392,"Georgetown Waterfront Park","3301 Water Street NW","Washington","DC","20007",-77.070183,38.904377,5,"Washington_DC",NA
"243288792","Break My Game The Board and Brew College Park MD ","Come play test some games that you can't find anywhere else These games are under development and these designers need your feedback to make good games GREAT A FREE event for play testers and developers alike DEVELOPERS Please sign up for your table by filling out this request form through Survey Monkey /a a href Please keep in mind the designer standards are still in effect and can be viewed at For more information about this event including on how to get free parking be sure to visit our main website at ",18369081,"Break My Game - Developers and Playtesters Unite ",1505638800000,1505671200000,-14400000,21543972,"The Board and Brew","8150 Baltimore Ave","College Park","MD",NA,-76.934456,38.991455,8,"Washington_DC",NA
